Exercício: 2020
Escopo: Estados/DF
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";216046,5
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.3.0.00.0.0 - Serviços e Atividades Referentes à Saúde";574056127,23
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.3.8.00.0.0 - Serviços e Atividades Referentes à Saúde - Específico para Estados/DF/Municípios";574056127,23
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.3.8.01.0.0 - Serviços de Saúde - Específico para Estados/DF/Municípios";574056127,23
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.3.8.01.1.0 - Serviços Hospitalares";547854208,97
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.3.8.01.9.0 - Outros Serviços de Saúde";26201918,26
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.6.9.0.00.0.0 - Outros Serviços";444050,88
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.9.0.0.00.0.0 - Outras Receitas Correntes";1535,54
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"7.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";1535,54
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"8.0.0.0.00.0.0 - Receitas de Capital";6594960,28
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"8.9.0.0.00.0.0 - Outras Receitas de Capital";6594960,28
Governo do Estado de Pernambuco;26;PE;9557071;"Receitas Brutas Realizadas";"TOTAL DAS RECEITAS (III) = (I + II)";43616023905,1
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";3985253769,15
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.0.0.0.00.0.0 - Receitas Correntes";3985253769,15
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";2697935748,37
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.0.00.0.0 - Impostos";2697935748,37
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";2697935748,37
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";165924697,93
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";130763675,25
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";35161022,68
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";2532011050,44
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";2532011050,44
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.0.0.00.0.0 - Transferências Correntes";1287318020,78
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";1287318020,78
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";1287318020,78
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.1.8.01.0.0 Participação na Receita da União";1287318020,78
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.1.8.01.1.0 Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";1279168567,38
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";8149453,4
Governo do Estado de Pernambuco;26;PE;9557071;"Deduções - FUNDEB";"TOTAL DAS RECEITAS (III) = (I + II)";3985253769,15
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";30585613,11
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.0.0.0.00.0.0 - Receitas Correntes";30585613,11
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";2174449,89
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.0.00.0.0 - Impostos";1536522,64
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";1536522,64
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";707239,48
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";476011,45
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";231228,03
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";829283,16
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";829283,16
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.0.00.0.0 - Taxas";637927,25
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços";362303,21
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços";280213,58
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais";82089,63
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios";275624,04
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";37802,45
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.01.9.0 - Taxas de Inspeção, Controle e Fiscalização - Outras";37802,45
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços";237821,59
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.02.1.0 - Taxas Judiciais";82593,21
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.1.2.8.02.2.0 - Taxas Extrajudiciais";155228,38
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.0.0.00.0.0 - Contribuições";19360873,76
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.0.00.0.0 - Contribuições Sociais";19360873,76
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios";19360873,76
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN";535848,07
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo";363181,01
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas";172667,06
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF";18825025,69
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.05.2.0 - Contribuição do Militar Inativo";13987204,09
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares";4837821,6
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.3.0.0.00.0.0 - Receita Patrimonial";1194242,42
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.3.2.0.00.0.0 - Valores Mobiliários";1194242,42
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";1194242,42
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";1194242,42
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.6.0.0.00.0.0 - Receita de Serviços";79336,12
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";79336,12
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";79086,12
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.6.1.0.03.0.0 - Serviços de Registro, Certificação e Fiscalização";250,00
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.0.0.00.0.0 - Outras Receitas Correntes";7776710,92
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais";537,28
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica";537,28
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.9.0.00.0.0 - Demais Receitas Correntes";7776173,64
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.9.0.99.0.0 - Outras Receitas";7776173,64
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"1.9.9.0.99.1.0 - Outras Receitas - Primárias";7776173,64
Governo do Estado de Pernambuco;26;PE;9557071;"Outras Deduções da Receita";"TOTAL DAS RECEITAS (III) = (I + II)";30585613,11
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";32697374689,49
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.0.0.0.00.0.0 - Receitas Correntes";32563864279,78
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";20165482927,15
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.0.00.0.0 - Impostos";19986106750,87
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza";1730808059,83
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte";1730808059,83
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho";1699580223,1
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.3.03.3.0 - Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior";484,88
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos";31227351,85
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";18255298691,04
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";916587652,15
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";799020073,36
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";117567578,79
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";17338711038,89
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";17176564913,46
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.1.8.02.2.0 Adicional ICMS - Fundo Estadual de Combate à Pobreza";162146125,43
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.0.00.0.0 - Taxas";179376176,28
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios";179376176,28
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";32814999,69
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.01.1.0 - Taxa de Fiscalização de Vigilância Sanitária";1821991,29
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.01.9.0 - Taxas de Inspeção, Controle e Fiscalização - Outras";30993008,4
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços";146561176,59
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.02.1.0 - Taxas Judiciais";36001663,98
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.02.2.0 - Taxas Extrajudiciais";101773248,12
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras";8786264,49
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.0.0.00.0.0 - Contribuições";3742698840,91
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.0.00.0.0 - Contribuições Sociais";1211572350,58
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios";1211572350,58
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN";1024478319,54
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo";651040938,86
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo";315192445,2
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas";48165935,33
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.01.4.0 - CPSSS Oriunda de Sentenças Judiciais - Servidor Civil Ativo";10079000,15
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN";4291978,87
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo";4291978,87
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF";182802052,17
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.05.1.0 - Contribuição do Militar Ativo";126531077,86
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.05.2.0 - Contribuição do Militar Inativo";46819895,35
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares";9451078,96
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.2.0.00.0.0 - Contribuições Econômicas";2531126490,33
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.2.0.99.0.0 - Outras Contribuições Econômicas";202012020,46
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.2.8.00.0.0 - Contribuições Econômicas Específicas de EST/DF/MUN";2329114469,87
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.2.2.8.01.0.0 - Contribuições Econômicas sobre Commodities";2329114469,87
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.0.0.00.0.0 - Receita Patrimonial";284539737,15
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";1414878,38
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";1085567,76
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.1.0.01.1.0 - Aluguéis e Arrendamentos";1085567,76
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.1.0.99.0.0 - Outras Receitas Imobiliárias";329310,62
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.2.0.00.0.0 - Valores Mobiliários";81384500,26
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";51190653,81
Governo do Estado do Mato Grosso;51;MT;3484466;"Receitas Brutas Realizadas";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";49985557,92
